ENSG00000148143	Self-reported math ability (MTAG)	30038396
ENSG00000148143	Fat-free mass	30593698
ENSG00000148719	Highest math class taken (MTAG)	30038396
ENSG00000148719	Educational attainment (MTAG)	30038396
ENSG00000148719	Spherical equivalent or myopia (age of diagnosis)	29808027
ENSG00000186314	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000186314	Response to (pegylated) interferon in HBeAG-positive hepatitis B	30715261
ENSG00000186314	Metabolite levels	23823483
ENSG00000186314	Vitamin B12 levels	22367966
ENSG00000186314	Hepcidin levels	27846281
ENSG00000186314	Rheumatic fever	28928442
ENSG00000186314	Hepcidin/ferritin ratio	27846281
ENSG00000171195	Alcoholism (heaviness of drinking)	21529783
ENSG00000198963	Menarche (age at onset)	30595370
ENSG00000198963	Refractive error	23396134,32231278
ENSG00000198963	Metabolite levels	23823483
ENSG00000198963	Height	30595370,31564439
ENSG00000198963	Macular thickness	30535121
ENSG00000198963	Spherical equivalent or myopia (age of diagnosis)	29808027
ENSG00000198963	Systolic blood pressure	30595370
ENSG00000198963	Insomnia	30804565
ENSG00000198963	Visceral adipose tissue/subcutaneous adipose tissue ratio	22589738
ENSG00000189283	Bronchopulmonary dysplasia	23897914
ENSG00000189283	Body mass index (joint analysis main effects and physical activity interaction)	28448500
ENSG00000189283	Methadone dose in opioid dependence	28115739
ENSG00000189283	Caudal anterior-cingulate cortex volume	31530798
ENSG00000189283	Photic sneeze reflex	27182965
ENSG00000189283	Body mass index (joint analysis main effects and smoking interaction)	28443625
ENSG00000189283	Adverse response to lamotrigine and phenytoin	22379998
ENSG00000189283	Intracranial aneurysm	29531279
ENSG00000189283	Autism spectrum disorder or schizophrenia	28540026
ENSG00000189283	Metastasis in stage I-III microsatellite instability low/stable colorectal cancer (time to event)	30738427
ENSG00000189283	Asparaginase-induced acute pancreatitis in acute lymphoblastic leukemia (onset time)	27114598
ENSG00000189283	DNA methylation variation (age effect)	30348214
ENSG00000189283	Refractive error	32231278
ENSG00000189283	Blood protein levels	30072576
ENSG00000189283	BMI in smokers	28443625
ENSG00000189283	Metabolite levels	23823483
ENSG00000189283	Iris color (L* coordinate)	30895295
ENSG00000189283	BMI (adjusted for smoking behaviour)	28443625
ENSG00000189283	BMI in non-smokers	28443625
ENSG00000189283	Pars triangularis volume	31530798
ENSG00000189283	Breast size	22747683
ENSG00000189283	Fat-free mass	30593698
ENSG00000189283	Smoking initiation (ever regular vs never regular)	30643251
ENSG00000189283	Adolescent idiopathic scoliosis	30019117
ENSG00000189283	Schizophrenia	26198764,28991256,30285260
ENSG00000189283	Pit-and-Fissure caries	23470693
ENSG00000189283	Cognitive function	25644384
ENSG00000189283	Major coronary event in cardiovascular disease (time to event) (darapladib treatment interaction)	28753643
ENSG00000189283	Myopia (pathological)	23049088
ENSG00000189283	CTACK levels	27989323
ENSG00000189283	Myringotomy	28928442
ENSG00000189283	Blood pressure	24954895
ENSG00000189283	Educational attainment (years of education)	30038396
ENSG00000189283	Postoperative myocardial infarction after cardiac surgery	30678657
ENSG00000189283	Body mass index	25673413,26426971,26961502,28448500,28552196,28892062,30108127,30239722,31669095
ENSG00000189283	Body mass index in physically active individuals	28448500
ENSG00000189283	Response to amphetamines	22952603
ENSG00000189283	HDL cholesterol levels x short total sleep time interaction (2df test)	31719535
ENSG00000189283	Lung function (maximal voluntary ventilation)	29095316
ENSG00000189283	Major coronary event in placebo-treated cardiovascular disease (time to event)	28753643
ENSG00000189283	Educational attainment (MTAG)	30038396
ENSG00000189283	Orofacial clefts	22419666
ENSG00000189283	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000189283	Response to citalopram treatment	22760553
ENSG00000189283	Colonoscopy-negative controls vs population controls	29228715
ENSG00000189283	Depressive symptom measurement or major depressive disorder	28049566
ENSG00000189283	Weight	28552196
ENSG00000189283	Waist circumference	28552196
ENSG00000189283	Toxicity response to radiotherapy in prostate cancer (decreased urine stream) (time to event)	31095341
ENSG00000189283	Broad depression or schizophrenia	30626913
ENSG00000189283	Attention deficit hyperactivity disorder	18821565
ENSG00000189283	Lip morphology	27560520
ENSG00000189283	Asperger disorder	21182207
ENSG00000189283	Aortic root size	21223598
ENSG00000189283	Depression	30718901
ENSG00000153558	Heel bone mineral density	30595370,30598549
ENSG00000153558	Rostral anterior cingulate cortex volume	31530798
ENSG00000127838	Neutrophil count	27863252
ENSG00000127838	Crohn's disease	26192919
ENSG00000127838	Colorectal cancer	28960316,29917119,31089142
ENSG00000127838	Ulcerative colitis	26192919
ENSG00000127838	Red cell distribution width	27863252,28957414
ENSG00000127838	Sum basophil neutrophil counts	27863252
ENSG00000127838	High light scatter reticulocyte percentage of red cells	27863252
ENSG00000127838	High light scatter reticulocyte count	27863252
ENSG00000127838	Granulocyte count	27863252
ENSG00000127838	Myeloid white cell count	27863252
ENSG00000127838	Cardiovascular disease	30595370
ENSG00000127838	Inflammatory bowel disease	23128233,28067908
ENSG00000127838	Heel bone mineral density	30048462
ENSG00000127838	Colorectal cancer or advanced adenoma	30510241
ENSG00000127838	Gallstone disease	30504769
ENSG00000127838	Height	28552196,30595370
ENSG00000127838	Waist-hip ratio	30239722,30595370
ENSG00000127838	Systolic blood pressure	30578418,30595370
ENSG00000127838	Reticulocyte fraction of red cells	27863252
ENSG00000127838	White blood cell count	27863252
ENSG00000127838	Reticulocyte count	27863252
ENSG00000127838	Plateletcrit	27863252
ENSG00000127838	Sum neutrophil eosinophil counts	27863252
ENSG00000127838	Monocyte count	27863252
ENSG00000120253	Brain region volumes	31676860
ENSG00000120253	Blood protein levels	30072576
ENSG00000070159	Red blood cell density in sickle cell anemia	28552477
ENSG00000070159	CTACK levels	27989323
ENSG00000070159	Serum albumin level	29403010
ENSG00000070159	Iris color (b* coordinate)	30895295
ENSG00000070159	C-reactive protein levels	31900758
ENSG00000070159	Coronary artery calcified atherosclerotic plaque (130 HU threshold) in type 2 diabetes	29221444
ENSG00000070159	Iris color (a* coordinate)	30895295
ENSG00000070159	Estimated glomerular filtration rate	31015462
ENSG00000070159	Coronary artery calcified atherosclerotic plaque (90 or 130 HU threshold) in type 2 diabetes	29221444
ENSG00000070159	Plantar warts	28928442
ENSG00000107679	Birth weight	27680694,31043758,31097437
ENSG00000107679	Medication use (thyroid preparations)	31015401
ENSG00000107679	Height	20189936,30595370,31562340
ENSG00000107679	Autoimmune traits	30595370
ENSG00000107679	Offspring birth weight	31043758
ENSG00000107679	Headache	29397368
ENSG00000107679	Cognitive performance (MTAG)	30038396
ENSG00000107679	Systolic blood pressure	30595370
ENSG00000107679	Type 1 diabetes in high risk HLA genotype individuals (time to event)	29310926
ENSG00000107679	Femoral neck bone mineral density	29499414
ENSG00000107679	Type 2 diabetes	24509480,28566273,28869590,30054458,30297969,30718926
ENSG00000107679	Fat-free mass	30593698
ENSG00000107679	Hypothyroidism	30595370
ENSG00000103222	White blood cell count (basophil)	27863252
ENSG00000103222	Rate of ventricular enlargement	31711042
ENSG00000103222	Height	30595370
ENSG00000103222	Blood metabolite levels	24816252
ENSG00000103222	Red cell distribution width	30595370
ENSG00000103222	Mean corpuscular hemoglobin	30595370
ENSG00000103222	Venous thromboembolism adjusted for sickle cell variant rs77121243-T	28203683
ENSG00000103222	Ischemic stroke (undetermined subtype)	26708676
ENSG00000103222	Blood metabolite ratios	24816252
ENSG00000103222	Estimated glomerular filtration rate	31152163
ENSG00000103222	Psychosis proneness (perceptual aberration scale)	28525603
ENSG00000103222	Waist circumference adjusted for body mass index	31669095
ENSG00000185420	Fractional exhaled nitric oxide (childhood)	24315451
ENSG00000185420	Cognitive impairment	31201950
ENSG00000185420	Obesity-related traits	23251661
ENSG00000185420	Bipolar disorder	31043756
ENSG00000185420	Migraine - clinic-based	23793025
ENSG00000185420	General cognitive ability	29844566
ENSG00000185420	Lobe attachment (rater-scored or self-reported)	29198719
ENSG00000185420	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	31164008
ENSG00000185420	Strep throat	28928442
ENSG00000185420	Coffee consumption	31046077
ENSG00000185420	Upper eyelid sagging severity	24869959
ENSG00000185420	Metabolite levels	23823483
ENSG00000185420	Systemic lupus erythematosus	29848360
ENSG00000185420	Strabismus	31073882
ENSG00000185420	Post bronchodilator FEV1	26634245
ENSG00000185420	Cognitive empathy	28584286
ENSG00000185420	Migraine with aura	23793025
ENSG00000185420	Adolescent idiopathic scoliosis	30019117
ENSG00000145113	Lung disease severity in cystic fibrosis	26417704
ENSG00000145113	Red cell distribution width	30595370
ENSG00000145113	Mean corpuscular hemoglobin	30595370
ENSG00000145113	Red blood cell density in sickle cell anemia	28552477
ENSG00000145113	Estimated glomerular filtration rate	31015462
ENSG00000145113	3-hydroxypropylmercapturic acid levels in smokers	26053186
ENSG00000103042	Plasma anastrozole concentration in anastrozole-treated estrogen receptor positive breast cancer	30648747
ENSG00000103042	Plantar warts	28928442
ENSG00000111912	Brain region volumes	31676860
ENSG00000111912	Waist-to-hip ratio adjusted for BMI	31669095
ENSG00000111912	Systolic blood pressure	30224653,30578418
ENSG00000111912	Red blood cell count	30595370
ENSG00000111912	Urate levels	31578528
ENSG00000111912	Waist circumference adjusted for body mass index	31669095
ENSG00000111912	High light scatter reticulocyte count	27863252
ENSG00000104529	Menstruation quality of life impact (acne)	29855537
ENSG00000185002	Lung function (FEV1/FVC)	30595370
ENSG00000185002	Metabolite levels	23823483
ENSG00000185002	Prostate cancer	20676098,26034056,26443449,31562322
ENSG00000185002	Inflammatory bowel disease	27569725
ENSG00000106366	Red blood cell count	30595370
ENSG00000106366	Height	30595370
ENSG00000106366	Plasma plasminogen activator levels	24578379
ENSG00000137343	Autism spectrum disorder or schizophrenia	28540026
ENSG00000137343	Prostate cancer	29892016
ENSG00000151012	Eosinophil counts	30595370
ENSG00000151012	Depressive symptoms	30643256
ENSG00000151012	Gestational age at birth in premature rupture of membrane-initiated deliveries (child effect)	27490719
ENSG00000151012	Monocyte chemoattractant protein-1 levels	27989323
ENSG00000118705	Hippocampal atrophy	19668339
ENSG00000118705	Initial pursuit acceleration in psychotic disorders	29064472
ENSG00000205883	General factor of neuroticism	30867560
ENSG00000144061	Neuroticism	27089181
ENSG00000144061	Corneal endothelial cell density	30894546
ENSG00000145506	QT interval	24952745
ENSG00000145506	Red cell distribution width	28957414
ENSG00000145506	Interleukin-13 levels	27989323
ENSG00000100304	Molar-incisor hypomineralization	23918034
ENSG00000070831	Uterine fibroids	30194396,31249589,31488892
ENSG00000070831	Metabolite levels	23823483
ENSG00000070831	Immune response to smallpox vaccine (IL-6)	22610502
ENSG00000070831	Height	30595370,31562340
ENSG00000070831	Intelligence	29942086
ENSG00000070831	Heel bone mineral density	30048462,30595370
ENSG00000070831	Uterine fibroids (multi-trait analysis)	31488892
ENSG00000070831	Daytime sleep phenotypes	27126917
ENSG00000118298	Morning vs. evening chronotype	26835600
ENSG00000161202	Major depressive disorder	22472876
ENSG00000122643	Trauma exposure in major depressive disorder-negative individuals	31969693
ENSG00000122643	Metabolite levels	23823483
ENSG00000122643	Red cell distribution width	27863252,28957414,30595370
ENSG00000122643	Estimated glomerular filtration rate	31152163
ENSG00000115234	Urinary albumin-to-creatinine ratio	30910378,31511532,31630189
ENSG00000115234	Triglyceride levels in current drinkers	30698716
ENSG00000115234	LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	30698716
ENSG00000115234	Urinary albumin excretion (no hypertensive medication)	30220432
ENSG00000115234	High light scatter reticulocyte count	27863252
ENSG00000115234	Triglyceride levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	30698716
ENSG00000115234	Urinary albumin excretion	30220432
ENSG00000115234	Microalbuminuria	31511532
ENSG00000115234	Appendicular lean mass	31761296
ENSG00000115234	Total cholesterol levels	31217584
ENSG00000115234	LDL cholesterol levels in current drinkers	30698716
ENSG00000115234	Urinary sodium to potassium ratio	30910378
ENSG00000115234	LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)	30698716
ENSG00000115234	Breast size	22747683
ENSG00000115234	Reticulocyte fraction of red cells	27863252
ENSG00000115234	Triglyceride levels	30698716,31217584
ENSG00000115234	Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)	30698716
ENSG00000115234	Triglycerides	23726366
ENSG00000115234	Reticulocyte count	27863252
ENSG00000115234	Low density lipoprotein cholesterol levels	31217584
ENSG00000188523	Mood instability	31168069
ENSG00000188523	Trauma exposure in major depressive disorder-negative individuals	31969693
ENSG00000188523	Type 2 diabetes	30054458
ENSG00000188523	Obesity-related traits	23251661
ENSG00000188523	Trauma exposure	31969693
ENSG00000188523	Irritable mood	29500382
ENSG00000129467	Systolic blood pressure	30595370
ENSG00000129467	Surgical necrotising enterocolitis in extremely premature birth	29538362
ENSG00000129467	Heart rate in heart failure with reduced ejection fraction	31113495
ENSG00000270379	Blood protein levels	30072576
ENSG00000179403	Height	30595370
ENSG00000114948	Tonsillectomy	27182965,28928442
ENSG00000114948	Neurological blood protein biomarker levels	31320639
ENSG00000114948	Blood protein levels	29875488,30072576
ENSG00000114948	Trunk fat mass	28552196
ENSG00000114948	Waist-hip ratio	28552196
ENSG00000156395	Highest math class taken	30038396
ENSG00000156395	Serum bilirubin levels x sex interaction in metabolic syndrome	30621171
ENSG00000156395	Mood instability	31168069
ENSG00000156395	Intelligence	29942086
ENSG00000156395	Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)	31374203
ENSG00000156395	Highest math class taken (MTAG)	30038396
ENSG00000156395	Subjective well-being (MTAG)	29292387
ENSG00000156395	Rosacea symptom severity	29771307
ENSG00000156395	General risk tolerance (MTAG)	30643258
ENSG00000156395	Age of smoking initiation (MTAG)	30643251
ENSG00000156395	Smoking status	30595370
ENSG00000156395	Lifetime smoking index	31689377
ENSG00000156395	General factor of neuroticism	30867560
ENSG00000156395	Multisite chronic pain	31194737
ENSG00000156395	Cognitive performance	30038396
ENSG00000156395	Life satisfaction	30643256
ENSG00000156395	Depressive symptoms	29292387,30643256
ENSG00000156395	Metabolite levels	23823483
ENSG00000156395	Medication use (diuretics)	31015401
ENSG00000156395	Trauma exposure	31969693
ENSG00000156395	Well-being spectrum (multivariate analysis)	30643256
ENSG00000156395	Systolic blood pressure	30578418,30595370
ENSG00000156395	Interleukin-16 levels	27989323
ENSG00000156395	Self-reported math ability	30038396
ENSG00000156395	Depressive symptoms (MTAG)	29292387
ENSG00000156395	Smoking initiation (ever regular vs never regular)	30643251
ENSG00000156395	Positive affect	30643256
ENSG00000156395	Adolescent idiopathic scoliosis	30019117
ENSG00000156395	Cognitive ability	29186694
ENSG00000156395	Schizophrenia	26198764
ENSG00000156395	Neuroticism	30595370,30643256
ENSG00000156395	Neuroticism (MTAG)	29292387
ENSG00000156395	Diastolic blood pressure	30224653
ENSG00000156395	Educational attainment (years of education)	30038396,30595370
ENSG00000156395	Non-alcoholic fatty liver disease activity score	31311600
ENSG00000156395	Medication use (calcium channel blockers)	31015401
ENSG00000156395	General cognitive ability	29844566
ENSG00000156395	Cardiovascular disease	30595370
ENSG00000156395	Cognitive ability (MTAG)	29186694
ENSG00000156395	Feeling miserable	29500382
ENSG00000156395	Depression (broad)	29662059
ENSG00000156395	Educational attainment (MTAG)	30038396
ENSG00000156395	Autism and major depressive disorder (MTAG)	30804558
ENSG00000156395	Alzheimer disease and age of onset	26830138
ENSG00000156395	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000156395	Major depressive disorder	27479909
ENSG00000156395	Cognitive performance (MTAG)	30038396
ENSG00000156395	anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)	31835028
ENSG00000156395	Help-seeking from a GP	32231276
ENSG00000156395	Attention deficit hyperactivity disorder	30478444
ENSG00000156395	Depressed affect	29942085
ENSG00000156395	Intelligence (MTAG)	29326435
ENSG00000156395	Self-reported math ability (MTAG)	30038396
ENSG00000156395	Depression	27089181,29700475,29942085,30718901
ENSG00000156395	Diabetic kidney disease	26305897
ENSG00000156395	Gut microbiota (beta diversity)	31519223
ENSG00000226742	Educational attainment (MTAG)	30038396
ENSG00000105968	Eosinophil counts	30595370
ENSG00000105968	Red blood cell count	30595370
ENSG00000105968	Mean platelet volume	27863252
ENSG00000105968	Red cell distribution width	30595370
ENSG00000105968	Mean corpuscular hemoglobin	30595370
ENSG00000105968	Mean corpuscular volume	27863252
ENSG00000105968	Plateletcrit	27863252
ENSG00000198099	Alcohol dependence	24166409
ENSG00000198099	Eosinophil counts	30595370
ENSG00000198099	Alcohol use disorder	30940813
ENSG00000198099	Blood protein levels	30072576
ENSG00000198099	Serum metabolite levels	24625756
ENSG00000198099	Esophageal cancer  (alcohol interaction)	22960999
ENSG00000172264	Menarche (age at onset)	30595370
ENSG00000172264	Maternal nondisjunction of chromosome 21 (MI error vs fathers)	31830031
ENSG00000172264	Highest math class taken	30038396
ENSG00000172264	Interleukin-10 levels	27989323
ENSG00000172264	Eating disorders	23568457
ENSG00000172264	Mood disorder in prion disease	25897833
ENSG00000172264	Asthma (childhood onset)	31379025
ENSG00000172264	Asthma (time to childhood onset) x early life tobacco smoke interaction	31379025
ENSG00000172264	Percentage gas trapping	26030696
ENSG00000172264	Obesity (extreme)	19553259
ENSG00000172264	Highest math class taken (MTAG)	30038396
ENSG00000172264	General risk tolerance (MTAG)	30643258
ENSG00000172264	Post-traumatic stress disorder (re-experiencing symptoms)	31358989
ENSG00000172264	Metastasis in stage I-III microsatellite instability low/stable colorectal cancer (time to event)	30738427
ENSG00000172264	Thyroid-associated orbitopathy in graves' disease	27304844
ENSG00000172264	Waist circumference adjusted for body mass index	28552196
ENSG00000172264	TRAIL levels	27989323
ENSG00000172264	Adventurousness	30643258
ENSG00000172264	Sleep duration	30846698
ENSG00000172264	Blood protein levels	29875488,30072576
ENSG00000172264	Metabolite levels	23823483
ENSG00000172264	Medial orbital frontal cortex volume	31530798
ENSG00000172264	Interleukin-12p70 levels	27989323
ENSG00000172264	Amyotrophic lateral sclerosis (sporadic)	24529757
ENSG00000172264	Common carotid intima-media thickness in HIV infection	29206233
ENSG00000172264	White matter lesion progression	26451028
ENSG00000172264	Mean platelet volume	19820697
ENSG00000172264	Smoking behaviour (age at first cigarette)	30679032
ENSG00000172264	Self-reported math ability	30038396
ENSG00000172264	Pediatric bone mineral content (hip)	28181694
ENSG00000172264	Epstein-Barr virus copy number in lymphoblastoid cell lines	28654678
ENSG00000172264	Male fertility	22633400
ENSG00000172264	Morningness	30804565
ENSG00000172264	Pediatric bone mineral density (femoral neck)	28181694
ENSG00000172264	Obesity-related traits	23251661
ENSG00000172264	Autism spectrum disorder	30804558
ENSG00000172264	Educational attainment (years of education)	30038396
ENSG00000172264	Body mass index	25673413,26426971,30239722,30595370,31669095
ENSG00000172264	Peripheral arterial disease (traffic-related air pollution interaction)	27082954
ENSG00000172264	Neurofibrillary tangles	31497858
ENSG00000172264	General cognitive ability	29844566
ENSG00000172264	HDL cholesterol levels x thiazide or thiazide-like diuretics use interaction	31806883
ENSG00000172264	Non-alcoholic fatty liver disease histology (other)	20708005
ENSG00000172264	Femoral neck bone mineral density	29499414
ENSG00000172264	Educational attainment (MTAG)	30038396
ENSG00000172264	Advanced glycation end-product levels	26915486
ENSG00000172264	Coronary artery aneurysm in Kawasaki disease	27171184
ENSG00000172264	Bipolar I disorder	31043756
ENSG00000172264	Hip circumference	28552196
ENSG00000172264	Presence of antiphospholipid antibodies	23509613,27098658
ENSG00000172264	Cognitive impairment test score	30319691
ENSG00000172264	Surgical necrotising enterocolitis in extremely premature birth	29538362
ENSG00000172264	Cognitive performance (MTAG)	30038396
ENSG00000172264	Weight	28552196
ENSG00000172264	Pediatric bone mineral density (hip)	28181694
ENSG00000172264	Autism	20663923
ENSG00000172264	Facial morphology (factor 10, width of nasal floor)	28441456
ENSG00000172264	Erosive tooth wear (severe vs non-severe)	29898447
ENSG00000172264	Intelligence (MTAG)	29326435
ENSG00000172264	Self-reported math ability (MTAG)	30038396
ENSG00000172264	Estimated glomerular filtration rate	31152163
ENSG00000177106	Height	30595370
ENSG00000135744	Systolic blood pressure	27618452,27841878,30578418,30595370
ENSG00000135744	Blood protein levels	30072576
ENSG00000135744	Medication use (agents acting on the renin-angiotensin system)	31015401
ENSG00000135744	Systolic blood pressure (cigarette smoking interaction)	29455858
ENSG00000135744	Mean arterial pressure	27618448
ENSG00000135744	Diastolic blood pressure (cigarette smoking interaction)	29455858
ENSG00000135744	Diastolic blood pressure	27618452,27841878,28739976
ENSG00000135744	Coronary artery disease	29212778
ENSG00000135744	Diastolic blood pressure x alcohol consumption interaction (2df test)	29912962
ENSG00000110075	Lean body mass	28743860
ENSG00000110075	Total body bone mineral density	29304378
ENSG00000110075	TB-LM or TBLH-BMD (pleiotropy)	28743860
ENSG00000110075	Red cell distribution width	30595370
ENSG00000110075	Educational attainment (years of education)	30038396
ENSG00000110075	Body mass index	31669095
ENSG00000110075	Bone mineral density (paediatric, total body less head)	28743860
ENSG00000110075	Hair color	30595370
ENSG00000110075	Appendicular lean mass	31761296
ENSG00000110075	Total body bone mineral density (age 0-15)	29304378
ENSG00000110075	Educational attainment (MTAG)	30038396
ENSG00000110075	Heel bone mineral density	30048462,30595370
ENSG00000110075	Bone mineral density (paediatric, skull)	24945404
ENSG00000166676	Metabolite levels	23823483
ENSG00000163534	Blood protein levels	29875488
ENSG00000163534	Multiple sclerosis	24076602
ENSG00000170906	TRAIL levels	27989323
ENSG00000085276	Mean arterial pressure x alcohol consumption interaction (2df test)	29912962
ENSG00000085276	Overall survival in osteosarcoma	29210060
ENSG00000085276	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	29912962
ENSG00000085276	Lung function (FEV1/FVC)	30595370,30804560
ENSG00000085276	Urate levels	31578528
ENSG00000085276	Immune reponse to smallpox (secreted IL-1beta)	22610502
ENSG00000085276	Epithelial ovarian cancer	30898391
ENSG00000085276	Hematocrit	27863252
ENSG00000085276	Chronic obstructive pulmonary disease	30804561
ENSG00000085276	Late-onset Alzheimer's disease	27770636
ENSG00000085276	Waist circumference adjusted for body mass index	31669095
ENSG00000085276	Childhood and early adolescence aggressive behavior	26087016
ENSG00000085276	Asthma	32296059
ENSG00000085276	Blood protein levels	29875488
ENSG00000085276	Reaction time	29844566
ENSG00000085276	Metabolite levels	23823483
ENSG00000085276	Medication use (antiglaucoma preparations and miotics)	31015401
ENSG00000085276	Medication use (agents acting on the renin-angiotensin system)	31015401
ENSG00000085276	Height	30595370,31562340
ENSG00000085276	Intraocular pressure	29617998,29785010,30054594,31959993
ENSG00000085276	Prostate cancer	29892016
ENSG00000085276	Medication use (diuretics)	31015401
ENSG00000085276	Mean arterial pressure	27618448
ENSG00000085276	Diastolic blood pressure (cigarette smoking interaction)	29455858
ENSG00000085276	Waist-hip ratio	30239722,30575882,30595370
ENSG00000085276	Diastolic blood pressure x alcohol consumption interaction (2df test)	29912962
ENSG00000085276	Diastolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	29912962
ENSG00000085276	Systolic blood pressure	19430479,21909115,27618447,27618452,27841878,28739976,30595370
ENSG00000085276	Nasopharyngeal carcinoma	20512145,26545403
ENSG00000085276	Nonatopic asthma and/or waist-to-hip ratio adjusted for BMI	31669095
ENSG00000085276	Systolic blood pressure (cigarette smoking interaction)	29455858
ENSG00000085276	Joint damage in rheumatoid arthritis	31596875
ENSG00000085276	Sitting height ratio	25865494
ENSG00000085276	Renal function-related traits (BUN)	22797727
ENSG00000085276	Blood pressure (smoking interaction)	25189868
ENSG00000085276	Total intracranial volume	31530798
ENSG00000085276	Systolic blood pressure x alcohol consumption interaction (2df test)	29912962
ENSG00000085276	Pulmonary function	21946350
ENSG00000085276	Red cell distribution width	30595370
ENSG00000085276	Diastolic blood pressure	19430483,21909115,27618452,27841878,28739976
ENSG00000085276	FEV1	30804560
ENSG00000085276	Blood pressure	21909110
ENSG00000085276	Phoneme awareness	30741946
ENSG00000085276	Medication use (calcium channel blockers)	31015401
ENSG00000085276	Calcific aortic valve stenosis	32141789
ENSG00000085276	Cardiovascular disease	30595370
ENSG00000085276	Osteoporosis	23349225
ENSG00000085276	Multiple myeloma (hyperdiploidy)	23502783
ENSG00000085276	Glomerular filtration rate	29403010
ENSG00000085276	Heel bone mineral density	30048462,30595370
ENSG00000085276	Lung function (FVC)	30595370,30804560
ENSG00000085276	Blood urea nitrogen levels	29403010,31152163
ENSG00000085276	Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test)	29912962
ENSG00000085276	Platelet count	27863252
ENSG00000085276	Magnesium levels	20700443
ENSG00000085276	Pulmonary function (smoking interaction)	23284291
ENSG00000085276	Hematology traits	30576415
ENSG00000085276	Glaucoma	30054594
ENSG00000085276	Waist-to-hip ratio adjusted for BMI	30575882,31669095
ENSG00000085276	Red blood cell count	27863252,30595370
ENSG00000085276	Estimated glomerular filtration rate	31015462,31152163
ENSG00000085276	Plateletcrit	27863252
ENSG00000109586	Neuritic plaque	25188341
ENSG00000109586	Educational attainment (MTAG)	30038396
ENSG00000120647	Alcohol consumption (max-drinks)	29460428
ENSG00000120647	Obesity (early onset extreme)	23563609
ENSG00000161647	Total body bone mineral density	29304378
ENSG00000075884	Highest math class taken	30038396
ENSG00000075884	Lung function (FEV1/FVC)	30595370
ENSG00000075884	Intelligence	28530673,29942086
ENSG00000075884	Alcohol consumption (drinks per week)	30643251,30643258,30679032
ENSG00000075884	Vascular brain injury	25188341
ENSG00000075884	Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)	31374203
ENSG00000075884	Chronotype	30696823
ENSG00000075884	Highest math class taken (MTAG)	30038396
ENSG00000075884	Ocular sarcoidosis	32141793
ENSG00000075884	Eosinophil counts	30595370
ENSG00000075884	Allergic disease (asthma, hay fever or eczema)	31361310
ENSG00000075884	Alcohol consumption (drinks per week) (MTAG)	30643251
ENSG00000075884	Morning vs. evening chronotype	26835600
ENSG00000075884	3-hydroxy-1-methylpropylmercapturic acid levels in smokers	26053186
ENSG00000075884	Cognitive performance	30038396
ENSG00000075884	Tooth agenesis	29364747
ENSG00000075884	Male-pattern baldness	30573740
ENSG00000075884	Medication use (agents acting on the renin-angiotensin system)	31015401
ENSG00000075884	Bitter alcoholic beverage consumption	31046077
ENSG00000075884	Trauma exposure	31969693
ENSG00000075884	Smooth-surface caries	24556642
ENSG00000075884	Perceived sweetness of sucrose	31005972
ENSG00000075884	Itch intensity from mosquito bite	28199695
ENSG00000075884	Cognitive ability	29186694
ENSG00000075884	Quantitative traits	19197348
ENSG00000075884	Morningness	30804565
ENSG00000075884	Diverticulitis	28585551
ENSG00000075884	Neuroticism	27089181,29942085
ENSG00000075884	Eczema	30595370
ENSG00000075884	Diastolic blood pressure	30224653
ENSG00000075884	Coronary artery disease	29212778
ENSG00000075884	Educational attainment (years of education)	27225129,30038396,30595370
ENSG00000075884	Electrodermal activity	25387706
ENSG00000075884	Body mass index	30108127,30239722,30595370,31669095
ENSG00000075884	Diverticular disease	28585551,30177863,30661054
ENSG00000075884	Extremely high intelligence	29520040
ENSG00000075884	General cognitive ability	29844566
ENSG00000075884	Cognitive ability (MTAG)	29186694
ENSG00000075884	Educational attainment (MTAG)	30038396
ENSG00000075884	Heel bone mineral density	30048462,30595370,30598549
ENSG00000075884	Alcohol consumption	31358974
ENSG00000075884	Experiencing mood swings	29500382
ENSG00000075884	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000075884	Household income (MTAG)	31844048
ENSG00000075884	Cognitive performance (MTAG)	30038396
ENSG00000075884	Depressed affect	29942085
ENSG00000075884	White blood cell count	27863252,30595370
